Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
2002,2009074,296400.0,2000,1,100,82.9,9.9,0.5,48.15,40.743619,-73.992274,5.0,58.0,6.587963,3.8743212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3605,2630626,85952.0,1927,1,100,76.6,13.9,0.0,40.71,40.757220000000004,-73.979877,5.0,96.0,5.364573,3.7064738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12494,4410405,106308.0,1936,1,95,66.0,3.0,0.6,35.88,,,,,5.743644,3.5801802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2941953,447000.0,1964,1,100,18.1,5.0,,74.88,40.705676000000004,-73.945513,1.0,505.0,,4.315887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9089,2811938,66878.0,2006,1,100,58.3,5.9,0.4,28.23,40.690123,-73.991342,2.0,9.0,4.995183,3.3403852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145,4956914,75810.0,2009,1,95,70.1,5.1,0.5,76.87,40.669893,-73.913729,16.0,924.0,5.406723,4.342116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10938,4410477,59528.0,1938,1,100,75.0,3.3,0.6,,40.632991,-73.98873,12.0,234.0,5.3273907,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6665,4339341,90744.0,1925,1,100,70.4,,,,40.828159,-73.923526,4.0,195.0,5.782902,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11666,2800725,114548.0,1962,1,100,74.6,5.3,0.6,59.46,40.591899,-73.95786899999999,15.0,588.0,5.8490367,4.085304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11328,4616062,148680.0,1948,1,100,78.8,3.7,0.7,,40.628104,-73.96001899999999,14.0,532.0,6.236761,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5462,2703646,96318.0,1920,1,100,77.7,3.9,0.7,56.08,40.797339,-73.972172,7.0,187.0,5.566052,4.026779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7839,2936174,55200.0,1915,1,100,73.6,0.3,0.5,,40.86696,-73.885924,7.0,40702.0,5.493884,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,5866244,66403.0,1967,1,100,84.5,8.2,0.0,105.2,40.742986,-73.980108,6.0,70.0,5.6236563,4.6558633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,2659344,57500.0,1947,1,100,38.7,3.0,0.3,21.7,40.765625,-73.984336,4.0,139.0,4.744932,3.0773122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,4397631,338962.0,1931,1,100,62.1,12.1,0.2,22.27,40.751269,-73.997834,4.0,103.0,5.99446,3.1032405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13752,3110393,67059.0,1973,1,100,30.2,9.4,,53.55,,,,,,3.9806159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7811,3379558,69043.0,1928,1,100,58.6,3.9,0.0,,40.88353,-73.897677,8.0,279.0,5.512622,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,2807291,68879.0,1904,1,100,121.2,12.7,0.8,119.43,40.744939,-73.995604,4.0,91.0,5.735281,4.7827306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14290,4940490,99344.0,1965,1,95,87.1,5.7,0.6,103.74,,,,,5.9335704,4.6418877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12232,3407435,72904.0,2011,1,100,84.3,8.1,0.6,52.12,,,,,5.227895,3.9535487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12742,5041358,107960.0,1932,1,100,75.5,2.8,0.7,,,,,,5.9370084,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10810,2850597,51000.0,1940,1,100,62.2,3.0,0.6,38.34,40.643487,-73.972513,12.0,494.0,4.9387813,3.6464937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14508,3681442,66976.0,1999,1,100,89.1,7.0,0.7,816.79,,,,,5.1817837,6.705382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,2815697,116021.0,1937,1,100,80.9,4.0,0.0,47.2,40.785428,-73.969634,7.0,173.0,6.351235,3.854394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,2682446,88126.0,2003,1,100,120.2,14.1,0.8,46.6,40.74272,-73.978806,6.0,70.0,5.529032,3.8416004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8206,4405211,111500.0,1930,1,100,120.5,,,,40.832584000000004,-73.869201,9.0,76.0,6.6055684,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6780,3109254,74448.0,2005,1,100,121.0,,,51.31,40.839993,-73.926429,4.0,201.0,6.0829034,3.9378858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8739,5857884,87510.0,1929,1,100,108.1,5.5,0.0,95.4,40.880352,-73.904318,8.0,287.0,6.3571486,4.558079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14280,4406059,154252.0,1962,1,100,99.2,4.2,0.9,121.05,,,,,6.5390077,4.7962036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8466,2699704,59772.0,1938,1,100,15.5,3.1,0.0,,40.85821,-73.86561800000001,11.0,330.0,2.8449094,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12329,4897268,53796.0,1926,1,95,141.3,1.6,1.3,106.95,,,,,6.021266,4.6723614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8403,4968905,64291.0,1938,1,100,83.1,3.5,0.0,,40.855017,-73.869637,11.0,22401.0,5.810542,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14719,5815597,64680.0,1964,1,100,50.1,14.5,,27.75,40.640708000000004,-74.077697,1.0,3.0,,3.3232358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8793,2669046,312000.0,1955,1,100,60.6,3.7,0.5,32.05,40.886429,-73.91224799999999,8.0,297.0,6.670259,3.467297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,4398335,250671.0,1906,1,100,60.8,12.7,0.2,6.76,40.736881,-73.992992,5.0,54.0,5.590987,1.9110229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,2683841,51338.0,1941,1,100,80.0,4.8,0.6,38.75,40.755683000000005,-73.966566,6.0,98.0,5.295814,3.6571307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10473,3114777,63775.0,1926,1,100,78.5,3.4,0.7,59.48,40.656132,-73.96208100000001,9.0,79802.0,5.521461,4.08564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10442,5837739,58040.0,1942,1,100,91.0,2.5,,437.02,40.639635999999996,-73.942565,17.0,832.0,5.870426,6.079979,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8749,2661595,69595.0,1964,1,100,95.4,5.6,,,40.882731,-73.903729,8.0,287.0,6.049969,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8921,5050271,253096.0,1967,1,40,21.2,6.2,,,40.701036,-73.98864300000001,2.0,21.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3598,4046563,110553.0,1924,1,100,75.9,15.4,0.0,,40.756992,-73.979386,5.0,96.0,5.233779,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9751,3529387,324346.0,1974,1,100,95.1,5.4,0.8,,40.684568,-73.975064,2.0,35.0,7.1750307,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,2630987,368315.0,1983,1,100,81.8,17.9,0.0,,40.706396999999996,-74.01282900000001,1.0,13.0,3.6109178,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8340,3115131,81000.0,1963,1,100,50.4,3.8,0.0,59.05,40.856047,-73.84392199999999,11.0,296.0,5.5016665,4.0783844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4850,2384164,98516.0,1962,1,100,99.5,10.3,0.0,45.57,40.782344,-73.954419,8.0,14802.0,5.998688,3.8192496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6239,4040460,101108.0,1951,1,100,61.3,1.6,0.6,46.36,40.854907,-73.934481,12.0,279.0,5.750666,3.836437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14294,5690486,59160.0,1962,1,100,117.9,5.7,0.2,75.87,,,,,6.012247,4.3290215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9863,3128852,94200.0,2007,1,100,73.2,11.6,0.4,46.85,40.720079999999996,-73.956868,1.0,517.0,5.0776706,3.846951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9836,3126568,125000.0,1908,1,100,39.1,8.0,0.1,,40.706225,-73.957202,1.0,529.0,4.4784727,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3405,2671360,323484.0,1967,1,100,63.9,4.0,0.0,,40.792799,-73.971267,7.0,181.0,3.7909846,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10783,5870043,54000.0,1936,1,100,72.4,2.8,0.7,,40.647717,-73.974285,7.0,504.0,5.2007046,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,3120978,152729.0,1981,1,100,42.9,8.7,0.2,,40.771752,-73.949152,8.0,136.0,4.572647,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13289,4408046,142650.0,1941,1,100,60.3,3.8,0.5,26.97,,,,,5.9514236,3.2947252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3952,2383823,73800.0,1927,1,100,46.4,5.4,0.0,29.9,40.75483,-73.970334,6.0,98.0,5.1004763,3.3978584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,2658338,123314.0,1917,1,100,58.4,3.2,0.5,,40.829507,-73.948219,9.0,233.0,5.828063,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7230,3109206,57100.0,1929,1,100,99.4,,,95.18,40.843947,-73.920692,4.0,21302.0,5.636217,4.55577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,4932778,364390.0,1922,1,100,55.5,15.5,,11.9,40.70814,-74.01137299999999,1.0,7.0,,2.4765384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8528,3129093,67248.0,1925,1,100,115.0,4.0,0.1,,40.872254999999996,-73.866129,12.0,374.0,6.329721,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9041,2741995,154606.0,1988,1,100,76.8,5.2,0.6,84.75,40.695783,-73.99511700000001,2.0,501.0,6.1935887,4.439706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8819,2738951,57414.0,1964,1,100,95.6,5.4,0.0,34.65,40.898333,-73.89847900000001,8.0,351.0,5.7963614,3.5452979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,2386552,119765.0,1930,1,100,66.7,4.8,0.6,30.22,40.786274,-73.952766,8.0,16001.0,5.820973,3.408504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14219,5947752,68796.0,1955,1,100,93.4,4.1,0.9,,,,,,5.668155,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11011,3077072,63990.0,1931,1,100,81.5,,,,40.635847,-74.031897,10.0,34.0,5.6265416,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6276,4407840,63715.0,1925,1,100,140.4,,,,40.875146,-73.912154,8.0,309.0,6.202333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13165,4406257,100000.0,1945,1,100,89.5,5.8,0.7,,,,,,5.915663,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,2670573,217421.0,1986,1,100,42.0,10.9,0.0,45.82,40.751512,-73.981864,5.0,82.0,4.3795238,3.8247206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6921,4739004,61878.0,1925,1,100,23.9,,,,40.813137,-73.901546,2.0,83.0,3.9778109,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11197,4405215,80300.0,1927,1,100,76.7,3.4,,69.4,40.599068,-73.99681700000001,11.0,292.0,5.760478,4.2398868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,3221510,918240.0,1958,1,100,68.9,12.3,,20.44,40.713671000000005,-74.010194,1.0,21.0,,3.0174937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,5782753,82230.0,1939,1,100,79.6,5.3,0.0,31.71,40.772025,-73.9798,7.0,149.0,5.930121,3.4566321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14607,3112481,60000.0,1966,1,100,114.9,6.7,1.0,100.01,,,,,5.682559,4.6052704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,4397993,50946.0,1911,1,95,98.4,4.4,0.9,91.36,40.833205,-73.944805,12.0,241.0,5.552572,4.5148077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,3136671,159996.0,1959,1,100,176.0,,,114.09,40.764108,-73.992343,4.0,129.0,6.681482,4.7369876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,2705491,98616.0,1911,1,100,111.9,8.0,0.3,,40.763329999999996,-73.980835,5.0,131.0,6.3362947,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,4366159,69755.0,1930,1,100,56.5,,,22.55,40.735412,-74.010082,2.0,75.0,4.8858275,3.115735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11895,2716004,102000.0,1928,1,100,69.1,2.5,0.6,57.74,40.575775,-73.96194,13.0,36002.0,5.885548,4.05595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7539,2814461,57754.0,1920,1,100,93.0,,0.7,,,,,,5.426271,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7224,4043955,103418.0,2003,1,100,95.0,6.1,0.8,121.2,40.843413,-73.91770799999999,4.0,21302.0,6.0335655,4.797442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,2273786,53253.0,1902,1,25,23.9,,,5.88,40.705415,-74.007729,1.0,7.0,,1.7715567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3518,4370217,98373.0,1906,1,100,66.6,,,25.48,40.789713,-73.98020600000001,7.0,171.0,5.9522038,3.2378938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11204,5802569,74998.0,1928,1,100,68.2,2.6,0.6,,40.597685,-73.998243,11.0,292.0,5.490589,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7356,4043957,94061.0,2005,1,100,72.8,10.3,0.4,205.06,40.83457,-73.89446099999999,3.0,153.0,5.269918,5.3233027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
